review,sentiment,predicted,label,rating
tag absolutely adorable way big think good quality may order gift love hand paint,0.9493,1,1.0,5.0
great gift,0.7906,1,1.0,5.0
turn amazing impressed,0.7845,1,1.0,5.0
buy earring daughter birthday love light weight beautifully make remind summer,0.836,1,1.0,5.0
perfect like want,0.7579,1,1.0,5.0
absolutely love ring fit perfect look amazing great quality,0.9631,1,1.0,5.0
buy two love also come nice bell,0.7906,1,1.0,5.0
great quality fast shipping,0.6249,1,1.0,5.0
love make wish dandelion small child,0.7845,1,1.0,5.0
buy decal put son little trike birthday hair long go bar like plan still look great honestly well different location gold beautiful shipping fast expect great price purchase,0.9623,1,1.0,5.0
nice,0.4215,1,1.0,5.0
fit club car perfectly hard part take bottom seat hinge get main color dark green stripe light green make think like boat seat material wer love deliver promise would definitely buy,0.9517,1,1.0,5.0
really thick curly waist length hair break barrette care mention even hairpin hold hair place even stay hair projectile head seriously problem lol thing work love finally put hair fit clip stay use hair tie first twist hair around order get fit clip hair clip stay place day even sleep move woohoo happy camper hand painting make special thank,0.9781,1,1.0,5.0
order like well order two family member christmas gift know love,0.8934,1,1.0,5.0
beautiful well make ear ring money,0.7184,1,1.0,5.0
awesome customer service provide two print ensure happy detail gift highly recommend high quality print fiance love,0.9652,1,1.0,5.0
perfect size second pierce earlobe also like way catch light,0.7351,1,1.0,5.0
laugh,0.5574,1,1.0,5.0
look great,0.6249,1,1.0,5.0
fluid behind ear drum guess sinus clog drain everything could open wonderful last entire shower powerful want buy stock,0.7783,1,1.0,5.0
beautiful get husband think cool gift complaint come set,0.7845,1,1.0,5.0
necklace cute good quality like length long short fit perfectly pair outfit jewellery versatile use western beachwear outfit boho vibe fun wear,0.9545,1,1.0,5.0
comfortable wear stylish,0.5106,1,1.0,5.0
decal look amazing,0.5859,1,1.0,5.0
add pic install want put first excellent quality receive fast expect even receive cute little test decal match true color show excited find perfect spot love love love,0.9826,1,1.0,5.0
love love,0.8555,1,1.0,5.0
get enough alice wonderland picture love one saying know want go really matter anyway artwork well parchmentlooke heavy stock,0.7902,1,1.0,5.0
box come like picture come jar super bright light definitely would buy,0.9001,1,1.0,5.0
nice pet tag,0.4215,1,1.0,5.0
gift christmas loved one really like end order one like well thankyou r deaton,0.9258,1,1.0,5.0
really cute art print along go local dollar general purchase white x picture frame,0.5095,1,1.0,5.0
cute nice wedding gift,0.8271,1,1.0,5.0
great craftsmanship make amazing gift thank,0.9231,1,1.0,5.0
ring arrive quickly expect every bit lovely would hope maker great job,0.8957,1,1.0,5.0
give devout year old girl birthday raise chicken huge smile face,0.5859,1,1.0,5.0
mom love little pear simple constant reminder love,0.8555,1,1.0,5.0
beautiful fit like glove standard size stoveoven well package,0.875,1,1.0,5.0
sure get decal living room look hundred different company come clear instruction easy apply love come,0.9001,1,1.0,5.0
print good quality arrive ontime,0.4404,1,1.0,5.0
work well loc,0.2732,1,1.0,5.0
buy husband first anniversary paper love great job manage get exact wedding location map nice job great frame receive item great packaging super fast,0.9756,1,1.0,5.0
adult kid mask really breathable bother ear dry overnight also kind non synthetic material know well skin con light color get wet see long occasion might talk know black one,0.4256,1,1.0,5.0
love professional even put smiley face along little message test sticker provide high recommend,0.8555,1,1.0,5.0
absolutely beautiful fit perfectly receive quickly,0.9088,1,1.0,5.0
little hoop well make beautiful buy one cartilage little pinchy hoop close quick squeeze pair plier fix order large set ear match,0.6929,1,1.0,5.0
really like great packaging buy,0.8004,1,1.0,5.0
buy daugher birthday sign language intrepreter wait give,0.0,1,1.0,5.0
love great gift wife gfwife medical field purchase,0.9042,1,1.0,5.0
first time use old whale company product repeat customer oatmeal milk honey body butter scent subtle feel creamy skin feel smooth soft love,0.6369,1,1.0,5.0
come expect wife happy good easy deal get advertise,0.8591,1,1.0,5.0
print absolutely beautiful impressed quality highly recommend,0.8851,1,1.0,5.0
design nice use house end driveway,0.4215,1,1.0,5.0
nice,0.4215,1,1.0,5.0
order print christmas gift exactly expect good quality sizing also perfect,0.8591,1,1.0,5.0
beautiful,0.5994,1,1.0,5.0
love piece gorgeous quality print great paper excellent packaging perfect,0.967,1,1.0,5.0
look really cute people think real piercing small careful lose,0.2944,1,1.0,5.0
super cute,0.7845,1,1.0,5.0
order blank anchor paintedadde everything else love turn,0.6369,1,1.0,5.0
pretty reasonably price granddaughter love,0.8126,1,1.0,5.0
come handy,0.0,1,1.0,5.0
gift love,0.7964,1,1.0,5.0
take minute figure lift wedge back black metal piece stove order fit grill fit perfectly electronic plastic tab provide help slide great craftsmanship husband even impressed product recommend make sure measurement fit manufacture size,0.9761,1,1.0,5.0
nice fit comfortable pretty,0.8957,1,1.0,5.0
want,0.0772,1,1.0,5.0
turn really really nice also send proof approve reassurance,0.707,1,1.0,5.0
cut name tag ever see come cute package bell extra ring perfect size cat small lose definitely order,0.6808,1,1.0,5.0
pretty comfortable,0.7579,1,1.0,5.0
nicely build flatten corn tortilla quickly also work start flour tortillas roll,0.4404,1,1.0,5.0
love color cool feeling actual stone,0.7906,1,1.0,5.0
simple beautiful go look great bathroom,0.8402,1,1.0,5.0
give gift love hang wall immediately still month later,0.7964,1,1.0,5.0
dainty cute love,0.802,1,1.0,5.0
absolutely love home alone probably favorite movie ever see know get order set come perfectly safely package wait give christmas gift,0.9479,1,1.0,5.0
beautiful compliment buy gift,0.872,1,1.0,5.0
stay closed nice tight fit,0.6486,1,1.0,5.0
extremely well make beautiful keep shop shop,0.762,1,1.0,5.0
gifted perfect likely purchase ring thin letter small exactly want order deliver much fast expect,0.6124,1,1.0,5.0
love nose ring try get nose pierce healing process agree buy make fact get real piercing look fantastic fit nose well look small big exactly hope definitely order couple keep hand lose one,0.9638,1,1.0,5.0
earring good quality arrive ontime affordable,0.4404,1,1.0,5.0
love sign excited receive even well expect use champagne wall wedding happy purchase,0.9274,1,1.0,5.0
love need minor correction fix send next day recieve great time cool love uniqueness order parent anniversary,0.9413,1,1.0,5.0
really nice surprised chain look feel sturdy order 14inch 8yo daughter,0.6453,1,1.0,5.0
buy three gift three man love well make eye catch comfortable also order one great value look expensive,0.9584,1,1.0,5.0
absolutely love name tag font cute design absolutely perfect black lab pup pay attention bad review entire family love look absolutely adorable neat packaging plus cute bell come tell put effort name tag want good quality affordable tag buy one,0.9777,1,1.0,5.0
suggest white magic look one really cool look,0.3804,1,1.0,5.0
exactly look daughter lunchbox perfect size kid well make adorable gingerpie great job select cute pattern suggestion daughter happy napkin,0.9628,1,1.0,5.0
work pathology give coworker christmas love send friend photo say jealous,0.6597,1,1.0,5.0
look amazing pretty really need many come box would like option less pretty come sign note package well would def recommend,0.946,1,1.0,5.0
great,0.6249,1,1.0,5.0
love necklace necklace perfect wear memory chihuahua pass away,0.836,1,1.0,5.0
live neighborhood solicitation policy include hoa sign great addition front porch attractive yet get point across sense humor great quality,0.9217,1,1.0,5.0
love necklace exactly want well make exactly describe would recommend echmeck seller anyone interested purchase jewelry amazon,0.91,1,1.0,5.0
love feel handcraft unique come certificate authenticity great christmas gift get,0.9042,1,1.0,5.0
soft beautiful look except yellow pink look great together,0.8402,1,1.0,5.0
tech since product excite perfect stickiness start stick less simply wash become good new miss messy tape constant tape change work busy orthopedic office xray average patient day day,0.765,1,1.0,5.0
get sister really cute silver chain say name birthday nice highly recommend shipping pretty fast,0.9072,1,1.0,5.0
beautiful glass nice weight make smile every time read quote tyrion,0.8481,1,1.0,5.0
beautiful gift memory love one family overjoy impressed beautiful personal monogram make personal receive present definitely make purchase meaningful flower last much long disappoint give,0.9652,1,1.0,5.0
looooove always wonder would like nose pierce know without actually look real comfortable forget even boost confidence,0.872,1,1.0,5.0
soft like fuzzy warm soft perfect font daughter go fall love super satisfied,0.9584,1,1.0,5.0
nice piece order hang sconce ball jar light go perfect,0.7579,1,1.0,5.0
wish read little bit product elementary school teacher want use classroom hang wall tad small still use end frame desk instead think fourth grader would get kick,0.4588,1,1.0,5.0
adorable perfect buy,0.7845,1,1.0,5.0
pleased quality paper use print beautiful creative purchase give daughter first baby nursery,0.8658,1,1.0,5.0
product arrive time expect catchall nice look great desk easy mount well make strong,0.9349,1,1.0,5.0
love way turn place picture 11x14 frame add gray mat match master bath perfectly,0.8555,1,1.0,5.0
dainty delicate like say great small wrist like mine,0.8519,1,1.0,5.0
fast shipping good product come wrap seasonal wrapping definitely look like gift high quality mom pop store awesome seller,0.9337,1,1.0,5.0
could comfortable,0.5106,1,1.0,5.0
sister love birthday gift personalize unique,0.7964,1,1.0,5.0
turn nice nice wood use command strip hold,0.6808,1,1.0,5.0
leak anything ship item account send gift family member seem excited,0.4404,1,1.0,5.0
perfect gift guy everything,0.765,1,1.0,5.0
small expect hard read name overall obsess,-0.34,-1,1.0,5.0
love perfect color match leather love seat,0.9201,1,1.0,5.0
exactly want recently similar pair jade stud year lose gem good price consider purchase first pair several year ago size original earringsthank,0.4215,1,1.0,5.0
solo que una le faltaba un pedazo pero tienen que ser tan perfect igual estoy agradecida vinieron tiempo gracia,0.5719,1,1.0,5.0
perfect live corner two street name house face one street mailbox street confuse mailman give right mail purchase would know address lol still give wrong mail think laziness look nice,0.6486,1,1.0,5.0
purchase gift sister love come describe favorite birthday gift receive year,0.9186,1,1.0,5.0
buy necklace come back earring love favor buy great product great price,0.9442,1,1.0,5.0
love,0.6369,1,1.0,5.0
love wear stone work people love finger order size fit great,0.9432,1,1.0,5.0
great powder room small bedroom,0.6249,1,1.0,5.0
